Resume ID,Job Title,Match Score,Matched Skills,Missing Skills
0_r1,iOS Developer,30.07,[],['R']
0_r1,iOS Developer,30.06,[],"['Excel', 'R']"
0_r1,Equity Research Associate - Biotechnology,30.06,['Python'],"['SQL', 'Excel', 'R']"
0_r1,Flutter Developer,30.04,['Java'],"['SQL', 'MySQL', 'R']"
0_r1,Administrative Assistant - Remote / Online / Work From Home (PT/FT),30.04,[],"['AWS', 'R']"
0_r1,Node js developer,30.03,['Java'],"['SQL', 'MongoDB', 'MySQL', 'R']"
0_r1,Flutter Developer,30.02,['Java'],"['SQL', 'R']"
0_r1,Software Engineer,30.02,['Java'],"['Git', 'R']"
0_r1,DevOps Engineer,30.02,['Java'],"['Git', 'R']"
0_r1,Vice President of Business Intelligence,30.02,[],"['SQL', 'Power BI', 'Tableau', 'R']"
0_r1,Database Administrator,29.98,[],"['SQL', 'AWS', 'Excel', 'ETL', 'R']"
0_r1,Business Development Center Representative - Performance Cadillac GMC,29.97,[],"['Excel', 'R']"
0_r1,T Mobile Work From Home – Customer Service Associate Expert – $20/hr.,29.97,[],['R']
0_r1,Part Time Team Member R50775,29.96,[],"['AWS', 'Excel', 'R']"
0_r1,Retail Floor Leader - Anthem,29.95,[],['R']
0_r1,iOS Developer,29.94,[],['R']
0_r1,Wordpress Developer,29.92,['Java'],"['SQL', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,Network Administrator,29.92,"['Python', 'Hadoop']","['Linux', 'R']"
0_r1,Django Developer,29.91,['Java'],"['SQL', 'Django', 'MySQL', 'R']"
0_r1,Sales Leader I - Business Banking Sales Manager,29.91,[],['R']
0_r1,iOS Developer,29.9,[],['R']
0_r1,Wordpress Developer,29.87,[],"['Git', 'Excel', 'R']"
0_r1,JavaScript Developer,29.85,['Java'],['R']
0_r1,Wordpress Developer,29.84,['Java'],"['SQL', 'MySQL', 'R']"
0_r1,Node js developer,29.83,[],['R']
0_r1,Java Developer,29.81,['Java'],"['Git', 'R']"
0_r1,JavaScript Developer,29.79,['Java'],['R']
0_r1,Node js developer,29.77,['Java'],['R']
0_r1,Remote Administrative Assistant,29.73,[],['R']
0_r1,"Equity Research Associate, Biotechnology",29.72,[],"['Excel', 'R']"
0_r1,Multi-Media Advertising Sales Executive,29.69,[],"['Excel', 'R']"
0_r1,Sr. Project Manager,29.69,[],"['Git', 'Excel', 'R']"
0_r1,Salesforce.com QA Tester,29.68,[],['R']
0_r1,iOS Developer,29.67,[],['R']
0_r1,Sr analyst compliance,29.67,[],"['AWS', 'Excel', 'R']"
0_r1,Machine Learning,29.66,"['Python', 'C++', 'Machine Learning']","['Deep Learning', 'TensorFlow', 'R']"
0_r1,Wordpress Developer,29.65,['Java'],['R']
0_r1,Software Engineer (Web),29.65,[],['R']
0_r1,"Staff Engineer, BI Reporting",29.64,[],"['Git', 'R']"
0_r1,JavaScript Developer,29.63,['Java'],['R']
0_r1,PHP Developer,29.62,[],['R']
0_r1,Flutter Developer,29.62,[],"['SQL', 'R']"
0_r1,Corporate Recruiter (Remote),29.62,[],"['AWS', 'Excel', 'R']"
0_r1,"Associate Director, Global Capital Markets Documentation, GBM...",29.61,[],"['Excel', 'R']"
0_r1,Analyst - Data & Systems,29.59,['Python'],"['SQL', 'Power BI', 'Excel', 'R']"
0_r1,CNC Programmer Machinist,29.58,[],"['Git', 'R']"
0_r1,Django Developer,29.57,['Python'],"['Flask', 'Django', 'R']"
0_r1,Node js developer,29.56,[],"['SQL', 'R']"
0_r1,Database Administrator,29.56,[],"['Excel', 'R']"
0_r1,PHP Developer,29.55,['Java'],"['SQL', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,Career Services Coach-Remote Full Time,29.55,[],"['Excel', 'R']"
0_r1,Node js developer,29.54,[],['R']
0_r1,JavaScript Developer,29.54,['Java'],['R']
0_r1,Wordpress Developer,29.54,['Java'],"['SQL', 'MySQL', 'R']"
0_r1,JavaScript Developer,29.54,['Java'],['R']
0_r1,iOS Developer,29.51,['C++'],"['Excel', 'R']"
0_r1,Network Administrator,29.51,[],['R']
0_r1,JavaScript Developer,29.51,['Java'],"['SQL', 'AWS', 'MongoDB', 'R']"
0_r1,Django Developer,29.5,"['Python', 'Java']","['SQL', 'Git', 'Django', 'MySQL', 'R']"
0_r1,Flutter Developer,29.5,[],['R']
0_r1,Java Developer,29.49,['Java'],"['SQL', 'Git', 'MySQL', 'R']"
0_r1,Backend Developer,29.47,"['Python', 'Java']","['SQL', 'R']"
0_r1,Flutter Developer,29.46,[],"['Git', 'R']"
0_r1,JavaScript Developer,29.46,['Java'],"['Excel', 'R']"
0_r1,Customer Service - Fraud Liaison Specialist,29.46,[],['R']
0_r1,Flutter Developer,29.45,[],"['Git', 'R']"
0_r1,Retail Sales Associate,29.45,[],['R']
0_r1,(3) Construction Project Managers (Remote) (industrial structures),29.44,[],"['Excel', 'R']"
0_r1,Wordpress Developer,29.42,[],['R']
0_r1,Senior Analyst; Data Science; Business Intelligence | Engineer I,29.41,['Python'],"['AWS', 'Excel', 'R']"
0_r1,Django Developer,29.41,"['Python', 'Java']","['Django', 'R']"
0_r1,Software test Engineer ( Entry Level ),29.39,[],['R']
0_r1,Field Sales Account Executive,29.38,[],"['AWS', 'Excel', 'R']"
0_r1,Real Estate Agent - Training Provided,29.37,[],"['Excel', 'R']"
0_r1,PHP Developer,29.36,['Python'],['R']
0_r1,Loss Prevention (LP) Detective,29.36,[],"['AWS', 'Excel', 'R']"
0_r1,Network Administrator,29.33,[],['R']
0_r1,iOS Developer,29.32,['Machine Learning'],['R']
0_r1,Marketing Specialist,29.31,[],"['Git', 'Excel', 'R']"
0_r1,Machine Learning,29.3,['Machine Learning'],"['Git', 'R']"
0_r1,Flutter Developer,29.3,[],['R']
0_r1,Application Development -L6,29.3,[],['R']
0_r1,iOS Developer,29.29,"['Java', 'C++']","['Excel', 'R']"
0_r1,Backend Developer,29.27,['Java'],['R']
0_r1,Youth Career Coach,29.26,[],['R']
0_r1,Wordpress Developer,29.25,[],"['Git', 'R']"
0_r1,iOS Developer,29.22,[],['R']
0_r1,Flutter Developer,29.19,[],"['Linux', 'R']"
0_r1,Flutter Developer,29.18,['Java'],['R']
0_r1,Network Administrator,29.18,[],['R']
0_r1,Flutter Developer,29.18,['Java'],['R']
0_r1,Backend Developer,29.18,['Java'],['R']
0_r1,Business Data Analyst,29.17,['Python'],"['SQL', 'Power BI', 'Excel', 'Tableau', 'ETL', 'R']"
0_r1,Data Analyst/R Programmer,29.16,[],"['SQL', 'Git', 'Excel', 'R']"
0_r1,iOS Developer,29.16,[],['R']
0_r1,Flutter Developer,29.16,[],"['Git', 'R']"
0_r1,Network Administrator,29.16,[],['R']
0_r1,Software Engineer,29.14,"['Java', 'C++']",['R']
0_r1,Software Engineer,29.14,[],['R']
0_r1,Retail Sales Associate,29.14,[],['R']
0_r1,Flutter Developer,29.13,['Java'],"['Linux', 'R']"
0_r1,Flutter Developer,29.13,['Java'],"['SQL', 'R']"
0_r1,Fraud Strategy Analytics Analyst II (Entry / Intermediate Level),29.12,['Python'],"['SQL', 'Excel', 'Tableau', 'R']"
0_r1,iOS Developer,29.12,[],['R']
0_r1,Wordpress Developer,29.11,['Java'],"['SQL', 'Git', 'MySQL', 'R']"
0_r1,Seasonal Teller,29.11,[],['R']
0_r1,Java Developer,29.1,['Java'],"['Docker', 'Kubernetes', 'Git', 'MongoDB', 'R']"
0_r1,Data Collection Analyst & Panel Coordinator (Research Assistant),29.09,[],"['Git', 'Excel', 'R']"
0_r1,Fleet Benchmarking & Reporting Analyst,29.09,[],"['Power BI', 'Tableau', 'R']"
0_r1,Sustainability Business Analyst (Hybrid),29.06,[],"['Git', 'Excel', 'R']"
0_r1,iOS Developer,29.05,[],"['Git', 'R']"
0_r1,Network Administrator,29.05,[],"['AWS', 'Excel', 'R']"
0_r1,Data Analyst IV - Construction Division,29.03,[],"['SQL', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,Flutter Developer,29.0,[],"['Git', 'R']"
0_r1,JavaScript Developer,28.99,['Java'],['R']
0_r1,JavaScript Developer,28.99,[],['R']
0_r1,DevOps Engineer,28.97,[],['R']
0_r1,JavaScript Developer,28.97,['Java'],"['Git', 'R']"
0_r1,"Data Analyst 2, Central Office;",28.95,[],"['Tableau', 'R']"
0_r1,Flutter Developer,28.93,['Java'],['R']
0_r1,iOS Developer,28.93,['Java'],['R']
0_r1,Inventory Clerk,28.93,[],"['Excel', 'R']"
0_r1,Institutional Research Analyst,28.91,[],"['SQL', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,Marketing Data Analyst,28.91,[],"['SQL', 'Excel', 'R']"
0_r1,"Business Analyst, Amazon Merch on Demand",28.91,[],"['SQL', 'Tableau', 'ETL', 'R']"
0_r1,Network Administrator,28.9,[],['R']
0_r1,Machine Learning,28.9,['Machine Learning'],['R']
0_r1,Flutter Developer,28.89,['Java'],"['Git', 'R']"
0_r1,Analyst Product Analysis,28.88,[],"['Excel', 'R']"
0_r1,Software Engineer,28.87,['Python'],"['SQL', 'AWS', 'Linux', 'R']"
0_r1,Flutter Developer,28.87,[],"['SQL', 'Git', 'R']"
0_r1,Business Development Manager,28.79,[],"['AWS', 'Excel', 'R']"
0_r1,Contract Data Analyst,28.78,['Python'],"['AWS', 'Excel', 'Tableau', 'R']"
0_r1,Software Engineer,28.78,"['Python', 'Java']","['Docker', 'Kubernetes', 'Linux', 'R']"
0_r1,Flutter Developer,28.78,[],['R']
0_r1,Java Developer,28.78,['Java'],"['AWS', 'Docker', 'Git', 'Excel', 'R']"
0_r1,Node js developer,28.77,['Java'],['R']
0_r1,JavaScript Developer,28.73,['Java'],['R']
0_r1,PHP Developer,28.72,['Java'],"['Git', 'R']"
0_r1,Analyst - Customer Analytics,28.7,['Python'],"['SQL', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,Flutter Developer,28.7,[],['R']
0_r1,Flutter Developer,28.7,[],"['SQL', 'Git', 'R']"
0_r1,"Account Executive, Urology - Ohio and parts of W.PA, W.VA",28.7,[],"['Excel', 'R']"
0_r1,Software Engineer,28.69,['C++'],"['Linux', 'Git', 'R']"
0_r1,PHP Developer,28.68,[],"['SQL', 'MySQL', 'R']"
0_r1,Project Manager,28.68,[],['R']
0_r1,Furniture Product Sales Liasion,28.68,[],['R']
0_r1,Wordpress Developer,28.67,[],"['AWS', 'R']"
0_r1,Machine Learning,28.66,"['Python', 'Hive']","['SQL', 'Git', 'Excel', 'R']"
0_r1,"Coordinator, Customer Care Center",28.65,[],"['Excel', 'R']"
0_r1,Machine Learning,28.63,"['Python', 'Machine Learning']",['R']
0_r1,Node js developer,28.63,['Java'],"['SQL', 'MongoDB', 'MySQL', 'R']"
0_r1,JavaScript Developer,28.63,['Java'],"['Git', 'R']"
0_r1,Data Analyst,28.62,['Python'],"['SQL', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,Network Administrator,28.6,[],"['Linux', 'R']"
0_r1,iOS Developer,28.59,[],['R']
0_r1,General Office Clerk / Data Entry,28.59,[],['R']
0_r1,Network Administrator,28.57,[],"['Excel', 'R']"
0_r1,"Project Manager, Construction Manager (Remote), Project ...",28.56,[],['R']
0_r1,DevOps Engineer,28.55,['Python'],"['SQL', 'Docker', 'Kubernetes', 'Linux', 'Git', 'MongoDB', 'MySQL', 'R']"
0_r1,Flutter Developer,28.54,['Machine Learning'],"['Git', 'Excel', 'R']"
0_r1,Flutter Developer,28.53,[],"['Git', 'R']"
0_r1,iOS Developer,28.52,[],['R']
0_r1,Flutter Developer,28.51,[],"['Git', 'R']"
0_r1,Digital Marketing Specialist,28.49,[],"['Git', 'R']"
0_r1,Regional Vice President of Sales,28.48,[],['R']
0_r1,Vice President Operations Excellence,28.48,[],"['Excel', 'R']"
0_r1,Software Engineer,28.46,[],['R']
0_r1,Sales Associate / Design Consultant - Full Time,28.46,[],['R']
0_r1,"Senior Analyst, ECommerce, Search Marketing",28.45,[],"['Git', 'Excel', 'R']"
0_r1,JavaScript Developer,28.42,['Java'],['R']
0_r1,Flutter Developer,28.4,[],['R']
0_r1,Database Administrator,28.37,[],"['Excel', 'R']"
0_r1,Flutter Developer,28.35,['Java'],"['Git', 'Excel', 'R']"
0_r1,Talent Acquisition Specialist,28.34,[],['R']
0_r1,Backend Developer,28.33,['Java'],"['Git', 'Excel', 'R']"
0_r1,Full Stack Developer,28.33,"['Java', 'C++']","['SQL', 'MySQL', 'R']"
0_r1,Software Engineer,28.32,[],"['Git', 'R']"
0_r1,Network Administrator,28.29,[],['R']
0_r1,Flutter Developer,28.27,[],"['SQL', 'Git', 'R']"
0_r1,"Senior Business Analyst- (Hybrid: Chicago, IL)",28.23,[],"['SQL', 'AWS', 'Excel', 'MongoDB', 'ETL', 'R']"
0_r1,Wordpress Developer,28.2,['Java'],"['SQL', 'Excel', 'MySQL', 'R']"
0_r1,Java Developer,28.2,['Java'],['R']
0_r1,Sales and Marketing Coordinator,28.19,[],"['Git', 'Excel', 'R']"
0_r1,Satellite TV Installer - Entry Level,28.17,[],['R']
0_r1,Wordpress Developer,28.16,['Java'],"['SQL', 'Git', 'MySQL', 'R']"
0_r1,Django Developer,28.15,['Python'],"['SQL', 'Excel', 'Django', 'R']"
0_r1,Java Developer,28.14,['Java'],"['SQL', 'Git', 'Excel', 'R']"
0_r1,Marketing Coordinator,28.13,[],"['Excel', 'R']"
0_r1,iOS Developer,28.11,[],['R']
0_r1,Full Stack Developer,28.08,['Spark'],"['AWS', 'MongoDB', 'R']"
0_r1,Flutter Developer,28.07,[],['R']
0_r1,iOS Developer,28.06,[],['R']
0_r1,Compliance Director,28.06,[],"['AWS', 'Excel', 'R']"
0_r1,Data Analyst,28.05,['Python'],"['SQL', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,PHP Developer,28.05,['Java'],"['SQL', 'R']"
0_r1,CNC Programmer,28.04,[],"['Git', 'R']"
0_r1,JavaScript Developer,28.02,[],['R']
0_r1,Senior Data Analyst,28.01,"['Python', 'Machine Learning']","['SQL', 'Power BI', 'Excel', 'Tableau', 'ETL', 'R']"
0_r1,Flutter Developer,28.01,['Java'],"['SQL', 'Git', 'R']"
0_r1,Commercial Construction Manager,27.99,[],['R']
0_r1,Flutter Developer,27.98,['Java'],['R']
0_r1,Flutter Developer,27.98,[],"['Git', 'R']"
0_r1,iOS Developer,27.97,[],"['Excel', 'R']"
0_r1,Flutter Developer,27.95,[],"['Excel', 'R']"
0_r1,Strategic Business Data Analyst - Graduate College,27.92,[],"['Power BI', 'Excel', 'Tableau', 'R']"
0_r1,Java Developer,27.92,['Java'],['R']
0_r1,Software Engineer,27.91,['Python'],"['Git', 'R']"
0_r1,Node js developer,27.9,['Hive'],"['Git', 'R']"
0_r1,Data Provider Analyst,27.89,['Python'],"['SQL', 'Excel', 'R']"
0_r1,Java Developer,27.88,['Java'],['R']
0_r1,Flutter Developer,27.86,['Java'],"['SQL', 'R']"
0_r1,Database Administrator,27.83,[],"['Excel', 'R']"
0_r1,Sales Manager,27.81,[],['R']
0_r1,iOS Developer,27.8,[],['R']
0_r1,Network Administrator,27.78,[],"['Excel', 'R']"
0_r1,PT-Sales Associate - ProServices-Flexible,27.78,[],"['Excel', 'R']"
0_r1,"Executive Administrative Assistant, Brokerage",27.78,[],"['Excel', 'R']"
0_r1,"Vice President, Operations",27.77,[],"['Excel', 'R']"
0_r1,"Senior Manager, Test",27.76,['Python'],"['AWS', 'R']"
0_r1,Fraud Data Analyst,27.74,['Python'],"['SQL', 'AWS', 'Excel', 'R']"
0_r1,iOS Developer,27.72,[],['R']
0_r1,Software Engineer,27.71,"['Java', 'C++']",['R']
0_r1,Warehouse Manager,27.71,[],"['Excel', 'R']"
0_r1,Flutter Developer,27.7,[],['R']
0_r1,Marketing Director,27.7,[],[]
0_r1,Health Data Analyst,27.69,[],"['Excel', 'R']"
0_r1,iOS Developer,27.69,[],"['Excel', 'R']"
0_r1,iOS Developer,27.68,[],['R']
0_r1,Database Administrator,27.68,[],"['Excel', 'R']"
0_r1,Social Media and Marketing Intern,27.65,[],['R']
0_r1,iOS Developer,27.64,"['Java', 'C++']",['R']
0_r1,DATA RESEARCH ANALYST,27.63,[],"['Excel', 'R']"
0_r1,Software Developer - New Graduate,27.6,['Java'],"['SQL', 'AWS', 'Excel', 'R']"
0_r1,TCEQ - Data Analyst III,27.59,[],"['ETL', 'R']"
0_r1,SR. Web Designer,27.59,['Java'],"['AWS', 'R']"
0_r1,JavaScript Developer,27.58,['Java'],"['Git', 'R']"
0_r1,Machine Learning,27.57,"['Python', 'Java', 'C++', 'Machine Learning']","['Git', 'R']"
0_r1,iOS Developer,27.53,['C++'],"['Excel', 'R']"
0_r1,JavaScript Developer,27.45,"['Java', 'C++']",['R']
0_r1,Sales Executive Richmond Hotel,27.45,[],"['Excel', 'R']"
0_r1,Sr. Director of Strategy & External Relations,27.43,[],"['Excel', 'R']"
0_r1,Wordpress Developer,27.42,['Java'],"['SQL', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,Bank Teller,27.42,[],['R']
0_r1,Assistant Manager,27.42,[],['R']
0_r1,Migrations Sales Executive- Credit Union,27.4,[],['R']
0_r1,iOS Developer,27.37,[],['R']
0_r1,Supply Chain Analyst,27.37,[],"['Excel', 'R']"
0_r1,Data Analyst,27.36,[],"['SQL', 'Excel', 'R']"
0_r1,PHP Developer,27.35,[],"['Git', 'R']"
0_r1,Django Developer,27.34,['Python'],"['Django', 'R']"
0_r1,Business Analyst,27.31,[],['R']
0_r1,Software Engineer,27.31,[],['R']
0_r1,Java Developer,27.3,['Java'],['R']
0_r1,Flutter Developer,27.29,[],['R']
0_r1,Flutter Developer,27.27,[],"['Excel', 'R']"
0_r1,Fraud Data Analyst,27.26,"['Python', 'Machine Learning']","['SQL', 'Git', 'Excel', 'R']"
0_r1,PHP Developer,27.25,['Java'],['R']
0_r1,IT Business Analyst,27.24,[],"['SQL', 'Excel', 'R']"
0_r1,Flutter Developer,27.24,[],"['Excel', 'R']"
0_r1,JavaScript Developer,27.22,['Java'],"['AWS', 'Git', 'Excel', 'R']"
0_r1,Django Developer,27.2,"['Python', 'Java']","['SQL', 'Git', 'Django', 'MySQL', 'R']"
0_r1,iOS Developer,27.19,[],"['SQL', 'R']"
0_r1,Flutter Developer,27.18,['Java'],"['Git', 'R']"
0_r1,Java Developer,27.18,"['Python', 'Java']","['SQL', 'Excel', 'MySQL', 'R']"
0_r1,Database Administrator,27.17,[],['R']
0_r1,iOS Developer,27.15,['Java'],"['Git', 'Excel', 'R']"
0_r1,"Analyst, Data Operations - Liquidity",27.14,[],"['Excel', 'R']"
0_r1,"Retail Sales Associate - Full Time or Part Time (Columbus, Ohio)",27.14,[],['R']
0_r1,"Equity Research Associate, Biotechnology",27.14,[],"['Excel', 'R']"
0_r1,Data Entry Specialist,27.13,[],['R']
0_r1,Java Developer,27.12,['Java'],['R']
0_r1,Network Administrator,27.1,[],['R']
0_r1,Management Analyst I - Planning & Sustainability,27.08,[],['R']
0_r1,Flutter Developer,27.08,['Java'],"['Git', 'R']"
0_r1,Wordpress Developer,27.06,[],['R']
0_r1,Sales Representatives,27.06,[],"['Excel', 'R']"
0_r1,Machine Learning,27.05,['Machine Learning'],"['TensorFlow', 'PyTorch', 'R']"
0_r1,Sports Data Entry Analyst (Part-Time) - AZ,27.04,[],"['Excel', 'R']"
0_r1,iOS Developer,27.01,[],['R']
0_r1,CDL-A Truck Driver - $5K Sign On Bonus,27.0,[],['R']
0_r1,"Retail Commission Sales Associate - Fine Jewelry, Northridge...",26.99,[],['R']
0_r1,Supply Chain Analyst,26.98,[],"['SQL', 'Excel', 'R']"
0_r1,Wordpress Developer,26.97,['Java'],['R']
0_r1,Audit Staff Accountant,26.9,[],"['Excel', 'R']"
0_r1,Full Stack Developer,26.89,"['Python', 'Java', 'Machine Learning']","['SQL', 'TensorFlow', 'Excel', 'MongoDB', 'R']"
0_r1,Flutter Developer,26.89,[],"['Git', 'R']"
0_r1,Selling - Inside Sales Associate,26.88,[],"['AWS', 'Excel', 'R']"
0_r1,Customer Service/Sales,26.88,[],['R']
0_r1,Healthcare Administrative Assistant – Urgent Hiring,26.88,[],"['Excel', 'R']"
0_r1,Backend Developer,26.87,"['Python', 'Java']",['R']
0_r1,iOS Developer,26.86,[],"['Git', 'ETL', 'R']"
0_r1,PHP Developer,26.86,['Java'],"['SQL', 'Excel', 'MySQL', 'R']"
0_r1,VP of Finance (East Meadow),26.86,[],['R']
0_r1,iOS Developer,26.85,[],['R']
0_r1,CEO,26.85,[],['R']
0_r1,JavaScript Developer,26.82,['Java'],"['AWS', 'Git', 'Excel', 'R']"
0_r1,JavaScript Developer,26.82,['Java'],"['AWS', 'Git', 'Excel', 'R']"
0_r1,Solo Class A CDL Driver,26.81,[],"['AWS', 'R']"
0_r1,Machine Learning,26.79,"['Python', 'Machine Learning']","['Deep Learning', 'Git', 'Excel', 'NLP', 'R']"
0_r1,Social Content Creator (TikTok & Reels Specialist),26.78,[],['R']
0_r1,PHP Developer,26.77,['Java'],"['SQL', 'R']"
0_r1,Wordpress Developer,26.74,['Java'],['R']
0_r1,Web Designer,26.74,['Java'],['R']
0_r1,Real Estate Agent,26.74,[],['R']
0_r1,"Kitchen Exhaust Associate (Commerce, CA)",26.73,[],"['Excel', 'R']"
0_r1,Network Administrator,26.72,[],['R']
0_r1,Database Administrator,26.69,[],"['Excel', 'R']"
0_r1,"Analyst, eCommerce Insights & Data Analytics",26.64,['Python'],"['SQL', 'Git', 'Excel', 'Tableau', 'R']"
0_r1,Network Administrator,26.61,[],"['Excel', 'R']"
0_r1,Senior Director Finance,26.61,[],"['Excel', 'R']"
0_r1,Java Developer,26.6,['Java'],"['ETL', 'R']"
0_r1,Network Administrator,26.58,[],['R']
0_r1,Machine Learning,26.58,['Machine Learning'],['R']
0_r1,Associate Software Engineering,26.58,[],['R']
0_r1,Data Analyst (6257U) 77671,26.57,"['Python', 'Java', 'Machine Learning']","['Git', 'Excel', 'R']"
0_r1,Wordpress Developer,26.57,[],['R']
0_r1,Backend Developer,26.56,['Java'],"['SQL', 'AWS', 'Git', 'Excel', 'MongoDB', 'MySQL', 'R']"
0_r1,Flutter Developer,26.55,[],"['Git', 'R']"
0_r1,JavaScript Developer,26.53,['Java'],['R']
0_r1,"VP, Marketing - Advertising Revenue",26.52,[],"['Git', 'Excel', 'R']"
0_r1,Research Data Analyst (6257U) 75505,26.5,[],"['Excel', 'R']"
0_r1,Java Developer,26.49,['Java'],['R']
0_r1,Flutter Developer,26.49,['Java'],"['Git', 'R']"
0_r1,Network Administrator,26.48,[],['R']
0_r1,Organized Retail Crime Investigator- Virtual- Columbus,26.46,[],"['Excel', 'R']"
0_r1,Assistant Manager(02204) - 620 N Memorial Dr,26.45,[],['R']
0_r1,Flutter Developer,26.44,[],"['Git', 'R']"
0_r1,Wordpress Developer,26.44,['Java'],"['Excel', 'R']"
0_r1,Java Developer,26.43,['Java'],"['SQL', 'Docker', 'Git', 'Excel', 'R']"
0_r1,Career Specialist Instructor,26.42,[],"['Excel', 'R']"
0_r1, Construction Project Manager,26.42,[],['R']
0_r1,PHP Developer,26.41,['Java'],['R']
0_r1,Flutter Developer,26.41,[],['R']
0_r1,Retail Sales Associate,26.41,[],['R']
0_r1,Data Analyst,26.38,['Python'],"['SQL', 'AWS', 'Excel', 'Tableau', 'R']"
0_r1,PHP Developer,26.37,['Java'],['R']
0_r1,iOS Developer,26.36,[],['R']
0_r1,Django Developer,26.35,['Python'],"['Django', 'R']"
0_r1,Bank Teller,26.35,[],"['Excel', 'R']"
0_r1,Marketing Data Analyst,26.34,[],['R']
0_r1,Senior Data Analyst,26.33,['Python'],"['SQL', 'Excel', 'Tableau', 'R']"
0_r1,Flutter Developer,26.33,[],['R']
0_r1,Flutter Developer,26.32,[],['R']
0_r1,Wordpress Developer,26.3,['Java'],['R']
0_r1,Product Development Associate in NYC,26.29,[],['R']
0_r1,Program Coordinator,26.29,[],"['Excel', 'R']"
0_r1,Database Administrator,26.25,[],['R']
0_r1,Grocery Inventory clerk Part Time,26.24,[],['R']
0_r1,Credit Collections Lead,26.23,[],"['Excel', 'R']"
0_r1,Firmware Test Engineer,26.21,[],"['Git', 'R']"
0_r1,Associate Research/Data Analyst 5034196,26.2,[],"['Excel', 'R']"
0_r1,Node js developer,26.16,"['Java', 'Machine Learning', 'Hadoop']","['Docker', 'Git', 'Excel', 'MongoDB', 'R']"
0_r1,Flutter Developer,26.16,[],"['Git', 'R']"
0_r1,Vice President/General Manager (VP/GM),26.12,[],['R']
0_r1,Sales Associate,26.12,[],"['Excel', 'R']"
0_r1,Data Entry Clerk,26.11,[],['R']
0_r1,Node js developer,26.08,[],"['MongoDB', 'R']"
0_r1,Wordpress Developer,26.06,['Java'],['R']
0_r1,PHP Developer,26.06,['Java'],['R']
0_r1,Data Quality Analyst,26.04,[],"['AWS', 'Excel', 'R']"
0_r1,Flutter Developer,26.01,[],"['Git', 'R']"
0_r1,Fraud Representative,26.01,[],"['AWS', 'Git', 'R']"
0_r1,"Vice President, Product Marketing",26.01,[],['R']
0_r1,JavaScript Developer,26.0,['Java'],['R']
0_r1,JavaScript Developer,25.99,['Java'],['R']
0_r1,Django Developer,25.96,['Python'],"['Django', 'R']"
0_r1,"Sales Associate (Providence, RI)",25.96,[],['R']
0_r1,Database Administrator,25.95,[],"['Excel', 'R']"
0_r1,Full Stack Developer,25.94,"['Python', 'C++']",['R']
0_r1,Django Developer,25.92,"['Python', 'C++']","['SQL', 'Django', 'MySQL', 'R']"
0_r1,Software Engineer,25.89,['C++'],"['Excel', 'R']"
0_r1,Flutter Developer,25.89,[],['R']
0_r1,Insurance Agent,25.89,[],['R']
0_r1,"US Consumer Services, Marketing Analyst",25.86,[],"['AWS', 'Git', 'Excel', 'R']"
0_r1,iOS Developer,25.84,[],"['SQL', 'Excel', 'R']"
0_r1,"Office Specialist I, Behavioral Health, Full Time/Days",25.84,[],"['Excel', 'R']"
0_r1,Backend Developer,25.82,['Python'],['R']
0_r1,Web Developer,25.82,['Java'],"['SQL', 'Git', 'MySQL', 'R']"
0_r1,Escalations Specialist - Customer/Patient Experience Coordinator - Full Time Contract/Remote,25.82,[],"['AWS', 'Git', 'Excel', 'R']"
0_r1,OPS DEPUTY CLERK,25.78,[],"['Excel', 'R']"
0_r1,Software Engineer,25.77,[],['R']
0_r1,Digital Marketing Sales - Own the Territory – Run the Show,25.77,[],['R']
0_r1,Data Analyst,25.76,['Python'],"['Excel', 'R']"
0_r1,Executive Assistant,25.75,[],"['Excel', 'R']"
0_r1,iOS Developer,25.74,[],"['SQL', 'Git', 'R']"
0_r1,JavaScript Developer,25.71,['Java'],['R']
0_r1,Sales Associate – Luxury Brand in NYC!,25.71,[],"['AWS', 'R']"
0_r1,iOS Developer,25.7,['Java'],['R']
0_r1,Machine Learning,25.69,"['Python', 'Machine Learning', 'Hadoop']","['SQL', 'Git', 'R']"
0_r1,"Data Analyst, Clinical Operations",25.68,['Python'],"['SQL', 'Excel', 'Tableau', 'R']"
0_r1,Chief Financial Officer (CFO),25.67,[],['R']
0_r1,Backend Developer,25.64,['Python'],['R']
0_r1,iOS Developer,25.63,['Java'],['R']
0_r1,Flutter Developer,25.63,[],['R']
0_r1,PHP Developer,25.62,[],"['SQL', 'MySQL', 'R']"
0_r1,DevOps Engineer,25.61,['Python'],"['SQL', 'Docker', 'Kubernetes', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,JavaScript Developer,25.6,['Java'],['R']
0_r1,Real Estate Agent - Cleveland (Future Opportunities),25.55,[],['R']
0_r1,Data Analyst,25.53,[],"['Excel', 'R']"
